,index,text,key_phrase,label,DocumentSimilarity,MMRScore,sentence
762,916,"Short‐term survival after surgery for epiploic foramen entrapment compared with other strangulating diseases of the small intestine in horses  .  Reasons for performing study: Epiploic foramen entrapment (EFE) is one of the more common causes of colic in horses, but recent reports suggest a poor prognosis after surgical …",strangulating diseases,Disease_or_Syndrome,0.6697614977679687,0.20092845731456985,0
763,918,"Rectal packing as initial management of grade 3 rectal tears  .  Grade 3 rectal tears were created in 14 horses. Epidural anaesthesia was maintained in all horses for 8 h post injury. In seven horses with cotton filled stockinette packing the rectum, …",Rectal packing,Medical_Device,0.4141357868043339,0.12424074097818345,0
764,919,"Vascular anatomy of the descending colon of the horse  .  … Epizootiology and risk factors in equine colic at University hospitals. Proceedings … of 2 19 cases of equine colic. Proceedings of the Second Symposium of Equine Colic Research, 1985:…",University hospitals,Manufactured_Object,0.5433812447651182,0.16301437990714468,1
765,930,"Reliability of coprological diagnosis of Anoplocephala perfoliata infection  .  Three coprological methods were tested to establish the reliability of in vivo diagnosis of Anoplocephala perfoliata. A total of 107 faecal samples were analyzed, and the presence of …",Anoplocephala perfoliata infection,Disease_or_Syndrome,0.6694249528286009,0.2008274938287476,0
766,931," ANIMELOXAN  .  … In case of inadequate relief of pain when used in the treatment of equine colic, careful re-evaluation of the diagnosis should be made as this could indicate the need for surgical …",surgical,Therapeutic_or_Preventive_Procedure,0.5142730382503586,0.15428191760571994,1
767,934, The combination of statistical weights of evidence as a basis for judgment under uncertainty and its application in equine colic.  .  ,statistical weights,Quantitative_Concept,0.39721277610036104,0.1191638375652536,0
768,935, Clinical aspects of ileal impaction in the horse  .  ,ileal impaction,Disease_or_Syndrome,0.6735396640286356,0.20206190723780917,0
769,936, In search of the best surgical method to treat roaring in horses  .  ,horses,Mammal,0.4214192793901044,0.1264257888407406,0
770,937," Equine large colon volvulus presents surgical challenge  .  The ascending colon in the horse, also known as the large colon, is a large, highly mobile ushaped intestinal viscus. Along with the caecum it is responsible for volatile fatty acid …",ushaped intestinal viscus,Disease_or_Syndrome,0.7209309675147018,0.21627929884857738,1
771,938," Metabolism during anaesthesia and recovery in colic and healthy horses: a microdialysis study  .  Muscle metabolism in horses has been studied mainly by analysis of substances in blood or plasma and muscle biopsy specimens. By using microdialysis, real-time monitoring of the …",muscle biopsy,Body_Substance,0.5156868233304199,0.15470605314659197,1
772,939,"The equine intestinal microbiota  .  … Factors associated with Salmonella shedding among equine colic patients at a veterinary teaching hospital. JAm Vet Med Assoc, 218, 740–748. …",veterinary teaching hospital,Manufactured_Object,0.5973503987225971,0.1792051267377508,1
773,940," Equine colic: referral considerations and presurgical management  .  Equine colic: referral considerations and presurgical management … Equine colic: referral considerations and presurgical management [1989] … ""Equine colic: referral considerations …",presurgical management,Health_Care_Activity,0.43969397589180387,0.1319081980091018,0
774,942," Clinic significance of paracentesis in equine colic  .  Gli Autori hanno valutato l'importanza della paracentesi come esame collaterale nella visita clinica del cavallo con sindrome colica, rilevando la sua utilita' in ordine all'emissione di una …",paracentesis,Therapeutic_or_Preventive_Procedure,0.3800613882695454,0.11401842101154842,0
775,944,Celiotomy closure via permanent implantation of polyamide in horses  .  Permanent implantation of nonabsorbable materials is appropriate in many surgical circumstances but is not commonly used to close equine celiotomies. This paper describes a simple …,Celiotomy closure,Therapeutic_or_Preventive_Procedure,0.6604716978248663,0.19814151722089607,0
776,945,"Incisional complications after colic surgery in horses  .  In Equine Medicine, one of the most common emergency problems encountered refers to colic syndrome and surgical resolution is a possible therapeutic approach. Despite many …",Incisional complications,Pathologic_Function,0.734109129353042,0.22023274755717537,0
777,946,"The development and application of a computer system for the recording and analysis of intestinal myoelectrical activity in the horse  .  … in dietary concentrate and roughage, the larval stages of the parasite, Strongylus vulgaris, general anaesthesia, and several drugs used in association with the treatment of equine colic. …",intestinal myoelectrical activity,Biologic_Function,0.6289274398701493,0.1886782394584441,0
778,947, Hydrallantois in a buffalo due to fetal hydronephrosis  .  … Haemato Biochemical Parameters as Prognostic Indicators in Equine Colic … present study was to evaluate the haemato!biochemical parameters as prognostic indicators in equine colic. …,buffalo,Mammal,0.5167696454001759,0.155030899780427,0
779,948,"Erratum 544  .  An error occured in the article “Prognosticating Equine Colic,” by Sarah Dukti and Nathaniel White, Volume 25, Issue 2 (Augest 2009), on pages 223 and 224 regarding survival rates. In …",error,Qualitative_Concept,0.40464777721903733,0.12139433798948861,1
780,950,Nutrition and welfare  .  The horse is a social species living in herds and spending the majority of its time roaming and foraging in a diverse and seasonally-varying environment. As a non-ruminant herbivore it …,herds,Mammal,0.5335406537594665,0.16006220248814015,1
781,951,"1st international Dorothy Havemeyer foundation workshop: focus on Colic, Granby, Colorado, USA, 20-23 August 2019.  .  … see more details, assessment of the cardiovascular system in horses with naturally acquired ischaemic intestinal disease, treatment of equine colic patients with the optimal nonsteroidal …",ischaemic intestinal disease,Disease_or_Syndrome,0.5886709872145602,0.1766013031818731,1
782,952, Equine colic: a review of the equine hindgut and colic. Veterinary Sci Dev. 2016; 6 (1)  .  ,hindgut,"Body_Part,_Organ,_or_Organ_Component",0.29636815876483025,0.08891045116243283,0
783,953,Prevalence of electrolyte disturbances and perianesthetic death risk factors in 120 horses undergoing colic surgery  .  The objective of this study was to determine the prevalence of intraoperative electrolyte disturbances and risk factors associated with perianesthetic death in horses undergoing colic …,death,Biologic_Function,0.3942696200017457,0.11828089070058384,1
784,954,"Therapeutic Management of Colic due to Gastric Dilatation in a Pony.  .  A pony was brought with constipation and abdominal distension for past two days. On clinical examination, animal appeared dull with increase in heart rate, pulse rate and congested …",abdominal distension,Disease_or_Syndrome,0.5170736272940599,0.15512209435221594,1
785,956, Equine colic: the choice of analgesics  .  ,analgesics,Pharmacologic_Substance,0.5723640759601467,0.1717092296111555,0
786,958," An ethno-veterinary botanical survey of medicinal plants in Kochore district of Gedeo zone, southern nations nationalities and peoples regional state (SNNPRs) …  .  For many years, different social and ethnic groups of Ethiopia, the use of ethno-veterinary practices to treat and control livestock and human diseases is an old practice, particularly the …",medicinal plants,Plant,0.48788980313384334,0.14636694675625267,0
787,959, Lejsard. P.(1986) Risk facton and clinical signs associated with cases of equine colic  .  ,clinical signs,Sign_or_Symptom,0.5878590582422469,0.17635772448050016,1
788,960, Study on major causes of equine colic at the donkey sanctuary and SPANA clinic in Bishoftu town  .  ,SPANA clinic,Manufactured_Object,0.4528274707658344,0.13584824662787442,0
789,961, The Glass Horse: Equine Colic CD  .  ,CD,Disease_or_Syndrome,0.4603009705137437,0.13809029664133826,0
790,963," Incidence, clinical features and prognostic indicators of equine colic  .  ",prognostic indicators,Clinical_Attribute,0.5632928222864045,0.1689878534008951,0
791,964, Equine Colic Management  .  ,Management,Health_Care_Activity,0.4411584511238165,0.13234754059616352,0
792,965, The effectiveness of ketoprofen in the treatment of equine colic  .  ,ketoprofen,Organic_Chemical,0.7328117307723225,0.21984352796749335,0
793,967, Statistical investigation on 825 cases of equine colic at the Munich University Veterinary Clinic  .  ,Munich University Veterinary Clinic,Manufactured_Object,0.6964706607293057,0.208941206521369,0
794,971, Equine Colic: A retrospective study of 23 cases over a 10 year period (1979-1989) in Ibadan  .  ,retrospective study,Research_Activity,0.26845365871467114,0.08053610081461833,0
795,973, Handbook of equine colic Butterworths-Einemann  .  ,Butterworths-Einemann,Eukaryote,0.6436626079394486,0.1930987900548908,0
